Employee_ID,Gender,Age,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Compensation_and_Benefits,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate
EID_8913,0,60.0,4.0,0,Springfield,IT,Behavioral,25.0,3.0,43.0,2.0,3.0,6.0,type2,1.0,3.0,-0.1048,0.7075,1.0,2.0,8.0,2.0,
EID_9519,0,58.0,1.0,0,Lebanon,Sales,Directive,27.0,1.0,47.0,1.0,1.0,5.0,type2,2.0,3.0,0.7516,-0.4537,2.0,4.0,9.0,4.0,
EID_23080,1,32.0,5.0,0,Lebanon,Sales,Directive,7.0,2.0,65.0,1.0,2.0,4.0,type2,3.0,4.0,0.7516,0.7075,1.0,3.0,8.0,3.0,0.0885
EID_15096,0,28.0,4.0,0,Lebanon,Sales,Analytical,5.0,2.0,61.0,1.0,3.0,8.0,type3,1.0,1.0,-0.9612,-0.4537,2.0,2.0,5.0,4.0,0.2817
EID_21999,0,22.0,4.0,0,Franklin,Sales,Directive,3.0,3.0,74.0,1.0,3.0,5.0,type3,3.0,3.0,-0.015356001141434532,-0.4537,3.0,5.0,9.0,3.0,0.2327
EID_21494,1,47.0,4.0,0,Franklin,Operarions,Conceptual,17.0,1.0,48.0,0.0,1.0,9.0,type3,3.0,3.0,-0.1048,0.7075,1.894211945994293,3.0,8.0,5.0,0.1954
EID_24050,1,42.0,1.0,0,Washington,R&D,Behavioral,13.0,4.0,46.0,0.0,3.0,6.0,type3,1.0,3.0,-0.1048,1.8688,2.0,2.0,7.0,3.0,0.0775
EID_9556,1,60.0,4.0,0,Washington,Accounting and Finance,Conceptual,31.0,4.0,26.0,1.0,1.0,8.0,type2,3.0,2.0,0.03642986411855956,1.8688,2.0,4.0,7.0,3.0,
EID_17696,0,21.0,4.0,1,Washington,Marketing,Behavioral,2.0,1.0,65.0,1.0,2.0,4.0,type3,3.0,3.0,-0.010204690849352438,0.7075,2.0,4.0,8.0,5.0,0.2978
EID_18246,1,24.0,5.0,0,Clinton,IT,Conceptual,5.0,3.0,54.0,0.0,2.0,6.0,type2,2.0,3.0,0.7516,-0.4537,2.0,3.0,7.0,3.0,0.182
EID_21735,1,35.0,3.0,0,Franklin,Operarions,Behavioral,12.0,2.0,49.0,2.0,4.0,6.0,type3,3.0,3.0,-1.8176,-0.4537,2.0,4.0,8.0,3.0,0.0532
EID_12358,0,30.0,3.0,1,Franklin,Operarions,Behavioral,6.0,3.0,59.0,1.0,3.0,4.0,type3,3.0,2.0,1.6081,0.7075,2.0,3.0,9.0,1.0,0.0563
EID_4047,0,58.0,3.0,0,Springfield,IT,Behavioral,34.0,2.0,53.0,1.0,3.0,5.0,type4,1.0,3.0,-1.8176,-0.4537,2.0,4.0,5.0,3.0,
EID_11938,0,35.0,4.0,0,Lebanon,Logistics,Directive,12.0,3.0,56.0,0.0,4.0,6.0,type2,4.0,4.0,0.7516,-0.4537,2.0,4.0,8.0,5.0,0.5781
EID_11524,0,36.0,3.0,0,Franklin,IT,Directive,14.0,2.0,45.0,1.0,4.0,5.0,type0,4.0,3.0,-0.9612,0.7075,2.0,4.0,8.0,5.0,0.076
EID_19193,1,21.0,4.0,0,Lebanon,Sales,Behavioral,2.0,2.0,25.0,1.0,2.0,7.0,type2,1.0,3.0,1.6081,0.7075,1.0,4.0,8.0,5.0,
EID_13177,1,37.0,4.0,1,Lebanon,Logistics,Conceptual,15.0,3.0,24.0,1.0,2.0,6.0,type4,1.0,3.0,1.6081,-0.4537,2.0,3.0,7.0,3.0,
EID_5202,0,56.0,2.0,0,Springfield,IT,Analytical,17.0,3.0,67.0,1.0,2.0,6.0,type3,2.0,4.0,-0.1048,-0.4537,2.0,3.0,5.0,3.0,0.419
EID_16039,1,26.0,3.0,0,Lebanon,Accounting and Finance,Analytical,4.0,2.0,66.0,1.0,4.0,8.0,type3,2.0,4.0,-0.1048,-0.4537,1.0,2.0,8.0,4.0,0.0501
EID_25286,0,37.0,4.0,0,Franklin,IT,Directive,15.0,4.0,46.0,1.0,4.0,2.0,type2,3.0,3.0,-0.1048,-2.7762,2.0,1.0,7.0,3.0,0.1135
EID_3407,0,50.0,3.0,0,Franklin,R&D,Behavioral,26.0,1.0,50.0,2.0,3.0,8.0,type0,1.0,4.0,-1.8176,-0.4537,3.0,4.0,7.0,5.0,
EID_11875,0,35.0,3.0,0,Springfield,Sales,Conceptual,10.0,4.0,40.0,1.0,1.0,7.0,type2,2.0,4.0,0.7516,0.7075,2.0,3.0,5.0,3.0,0.2596
EID_15267,1,24.0,3.0,0,Franklin,Logistics,Analytical,5.0,2.0,29.0,0.0,3.0,6.0,type3,2.0,3.0,0.7516,-0.4537,1.0,4.0,7.0,3.0,0.1302
EID_7992,0,41.0,2.0,1,Springfield,IT,Behavioral,13.0,4.0,31.0,1.0,3.0,7.0,type3,3.0,5.0,0.7516,-0.4537,2.0,3.0,8.0,2.0,
EID_17155,0,27.0,3.0,0,Franklin,Security,Analytical,5.0,1.0,63.0,1.0,5.0,7.0,type2,3.0,3.0,-0.1048,-0.4537,2.0,2.0,7.0,2.0,0.9735
EID_25666,1,42.0,4.0,0,Franklin,Accounting and Finance,Directive,3.0,2.0,67.0,1.0,3.0,9.0,type2,3.0,4.0,0.7516,-0.4537,1.0,4.0,7.0,3.0,0.0548
EID_2188,0,54.0,4.0,0,Clinton,Operarions,Directive,30.0,1.0,36.0,1.0,4.0,4.0,type2,2.0,3.0,0.7516,-0.4537,2.0,3.0,7.0,3.0,0.0912
EID_17551,1,23.0,5.0,0,Clinton,Operarions,Conceptual,4.0,2.0,30.0,1.0,2.0,8.0,type2,4.0,3.0,-0.9612,-1.615,1.8850818585389966,2.0,8.0,4.0,0.267
EID_10577,0,39.0,5.0,1,Lebanon,Accounting and Finance,Behavioral,16.0,1.0,25.0,0.0,3.0,8.0,type2,2.0,4.0,-0.1048,-2.7762,1.0,4.0,5.0,3.0,0.1093
EID_12424,0,34.0,3.0,0,Franklin,Accounting and Finance,Analytical,12.0,3.0,27.0,1.0,3.0,4.0,type3,4.0,4.0,-0.1048,-0.4537,2.0,3.0,8.0,3.0,
EID_25155,0,52.0,2.0,0,Clinton,Sales,Behavioral,25.0,1.0,53.0,1.0,1.0,4.0,type2,2.0,3.0,0.7516,0.7075,2.0,4.0,8.0,2.0,0.1232
EID_6018,1,38.0,2.0,0,Lebanon,R&D,Behavioral,21.0,3.0,43.0,0.0,4.0,5.0,type3,2.0,3.0,0.7516,1.8688,2.0,2.0,8.0,3.0,0.5928
EID_12098,0,31.0,4.0,1,Franklin,Sales,Behavioral,8.0,1.0,23.0,2.0,4.0,6.0,type3,1.0,3.0,0.7516,-2.7762,2.0,3.0,6.0,3.0,
EID_15285,1,27.0,3.0,0,Springfield,Security,Analytical,4.0,1.0,46.0,1.0,3.0,2.0,type3,4.0,2.0,-1.8176,-1.615,2.0,4.0,8.0,4.0,0.715
EID_7853,0,60.0,5.0,1,Lebanon,Sales,Behavioral,34.0,1.0,24.0,2.0,2.0,8.0,type2,2.0,3.0,0.7516,0.7075,2.0,2.0,6.0,3.0,0.1301
EID_4924,1,47.0,1.0,0,Lebanon,R&D,Conceptual,22.0,4.0,51.0,1.0,2.0,5.0,type2,2.0,3.0,-1.8176,0.7075,2.0,3.0,7.0,4.0,0.9479
EID_13185,1,28.0,3.0,1,Franklin,R&D,Behavioral,4.0,3.0,49.0,0.0,3.0,9.0,type4,1.0,3.0,0.7516,-0.4537,2.0,3.0,8.0,4.0,0.1998
EID_17086,1,24.0,3.0,1,Springfield,Human Resource Management,Conceptual,5.0,3.0,68.0,0.0,3.0,6.0,type1,1.0,3.0,-0.009491200664316128,-0.4537,2.0,3.0,5.0,3.0,0.0385
EID_10308,0,45.0,3.0,0,Washington,Sales,Behavioral,20.0,4.0,31.0,0.0,4.0,10.0,type3,4.0,4.0,0.7516,0.7075,2.0,3.0,9.0,4.0,0.0066
EID_23670,1,39.0,3.0,1,Washington,Sales,Conceptual,3.0,1.0,52.0,0.0,3.0,7.0,type2,1.0,3.0,1.6081,0.7075,2.0,2.0,5.0,3.0,0.0024
EID_19446,1,25.0,3.0,0,Franklin,R&D,Conceptual,6.0,2.0,59.0,0.0,5.0,9.0,type3,1.0,3.0,0.7516,-0.4537,2.0,3.0,6.0,4.0,
EID_5829,1,45.0,4.0,0,Lebanon,Logistics,Analytical,23.0,2.0,57.0,2.0,2.0,4.0,type2,1.0,4.0,-0.9612,1.8688,1.0,2.0,7.0,5.0,0.0513
EID_8881,1,39.0,3.0,0,Franklin,Purchasing,Analytical,16.0,1.0,27.0,0.0,4.0,5.0,type3,1.0,3.0,0.7516,0.7075,2.0,3.0,6.0,3.0,0.125
EID_4791,0,52.0,2.0,0,Lebanon,Purchasing,Behavioral,20.0,4.0,28.0,1.0,2.0,8.0,type2,1.0,4.0,0.7516,-2.7762,3.0,2.0,9.0,5.0,
EID_6948,1,47.0,4.0,0,Lebanon,Logistics,Conceptual,23.0,1.0,33.0,0.0,2.0,6.0,type3,4.0,3.0,0.7516,0.7075,2.0,3.0,7.0,3.0,0.0619
EID_8699,1,43.0,3.0,0,Washington,IT,Conceptual,20.0,1.0,26.0,0.0,3.0,5.0,type2,1.0,4.0,-0.1048,-0.4537,2.0,1.0,6.0,3.0,
EID_5134,1,51.0,2.0,0,Clinton,Logistics,Analytical,21.0,4.0,53.0,1.0,5.0,8.0,type3,3.0,3.0,-0.1048,-0.4537,2.0,2.0,8.0,4.0,0.3993
EID_20695,1,52.0,3.0,1,Lebanon,IT,Analytical,22.0,4.0,61.0,1.0,1.0,7.0,type3,2.0,3.0,0.006423340841306444,0.7075,1.0,3.0,8.0,1.0,
EID_24126,1,42.0,3.0,1,Franklin,IT,Analytical,7.0,3.0,22.0,2.0,1.0,5.0,type2,4.0,3.0,1.6081,-0.4537,2.0,2.0,8.0,3.0,0.0108
EID_13154,1,31.0,3.0,1,Lebanon,Operarions,Analytical,3.0,2.0,58.0,1.0,5.0,6.0,type2,3.0,3.0,-0.003991699243118492,-0.4537,2.0,3.0,7.0,3.0,0.2898
EID_7179,1,46.0,3.0,1,Franklin,Security,Directive,9.0,1.0,29.0,1.0,1.0,2.0,type3,4.0,5.0,-0.1048,0.7075,1.885999794311447,3.0,5.0,3.0,0.1278
EID_21076,0,35.0,2.0,0,Franklin,Production,Behavioral,10.0,3.0,56.0,1.0,3.0,7.0,type3,3.0,5.0,1.6081,1.8688,1.0,3.0,8.0,4.0,0.1563
EID_6952,1,43.0,4.0,0,Lebanon,Sales,Directive,18.0,4.0,30.0,0.0,1.0,5.0,type4,2.0,4.0,-0.1048,-0.4537,1.8853052572657458,2.0,5.0,4.0,0.1084
EID_14228,1,34.0,3.0,1,Lebanon,Accounting and Finance,Conceptual,9.0,2.0,27.0,2.0,4.0,8.0,type2,4.0,4.0,-0.9612,-0.4537,3.0,2.0,5.0,5.0,0.0311
EID_19488,0,35.0,4.0,0,Lebanon,Operarions,Analytical,11.0,1.0,57.0,1.0,2.0,6.0,type2,4.0,3.0,-1.8176,0.7075,1.8984507431355913,3.0,6.0,5.0,0.4829
EID_9155,0,38.0,1.0,1,Lebanon,Production,Conceptual,9.0,1.0,37.0,1.0,3.0,8.0,type2,3.0,2.0,-0.9612,0.7075,1.0,2.0,8.0,3.0,0.4478
EID_23651,1,37.0,3.0,0,Springfield,Quality,Conceptual,13.0,3.0,29.0,1.0,1.0,7.0,type2,2.0,3.0,0.7516,-0.4537,3.0,2.0,8.0,5.0,0.1923
EID_22318,0,52.0,4.0,1,Lebanon,Accounting and Finance,Conceptual,23.0,1.0,68.0,1.0,2.0,4.0,type2,3.0,3.0,-0.1048,0.7075,1.9040519807698266,3.0,9.0,4.0,
EID_14351,0,25.0,2.0,0,Washington,Logistics,Analytical,6.0,2.0,30.0,1.0,2.0,4.0,type3,4.0,3.0,-0.1048,0.7075,2.0,4.0,6.0,3.0,0.1583
EID_9569,0,41.0,1.0,1,Springfield,R&D,Directive,14.0,4.0,29.0,1.0,1.0,8.0,type2,3.0,3.0,-0.9612,-0.4537,1.0,2.0,6.0,4.0,0.1005
EID_14150,1,34.0,1.0,0,Lebanon,Sales,Behavioral,10.0,3.0,44.0,1.0,4.0,8.0,type2,2.0,4.0,-1.8176,0.7075,2.0,3.0,6.0,5.0,0.2868
EID_7114,1,42.0,2.0,1,Lebanon,Sales,Directive,6.0,3.0,43.0,1.0,3.0,5.0,type2,2.0,4.0,0.7516,-0.4537,3.0,2.0,7.0,2.0,
EID_15180,0,27.0,3.0,0,Washington,Purchasing,Analytical,4.0,3.0,23.0,1.0,4.0,6.0,type1,1.0,2.0,0.7516,-0.4537,2.0,3.0,8.0,3.0,0.0147
EID_21925,0,52.0,2.0,1,Lebanon,IT,Behavioral,30.0,1.0,53.0,0.0,2.0,5.0,type2,2.0,5.0,-0.1048,0.7075,3.0,2.0,7.0,3.0,0.1114
EID_7056,1,47.0,3.0,1,Lebanon,Security,Analytical,18.0,4.0,34.0,0.0,2.0,5.0,type3,1.0,2.0,0.7516,0.7075,2.0,4.0,5.0,3.0,0.0817
EID_5177,1,63.0,2.0,1,Lebanon,Production,Behavioral,39.0,2.0,29.0,1.0,1.0,7.0,type2,3.0,3.0,-1.8176,-0.4537,3.0,3.0,7.0,4.0,0.0204
EID_21480,0,37.0,4.0,0,Franklin,R&D,Behavioral,13.0,2.0,22.0,0.0,3.0,4.0,type2,3.0,3.0,0.7516,0.7075,2.0,3.0,8.0,3.0,
EID_11840,0,31.0,4.0,1,Washington,Accounting and Finance,Directive,3.0,1.0,35.0,1.0,4.0,6.0,type2,1.0,5.0,0.7516,0.7075,1.0,5.0,8.0,5.0,0.1996
EID_7425,0,42.0,3.0,0,Lebanon,Human Resource Management,Conceptual,11.0,3.0,39.0,0.0,3.0,5.0,type4,3.0,3.0,0.7516,-0.4537,1.0,3.0,7.0,5.0,0.0724
EID_3506,1,50.0,5.0,1,Washington,IT,Analytical,14.0,2.0,55.0,1.0,2.0,8.0,type3,3.0,2.0,0.7516,-0.4537,2.0,5.0,6.0,3.0,
EID_25729,1,31.0,4.0,1,Washington,Operarions,Behavioral,9.0,3.0,21.0,0.0,4.0,8.0,type2,3.0,4.0,0.7516,-0.4537,2.0,2.0,8.0,3.0,0.2189
EID_11568,1,41.0,4.0,0,Washington,IT,Analytical,2.0,2.0,61.0,1.0,3.0,7.0,type2,3.0,3.0,0.7516,-0.4537,2.0,3.0,8.0,2.0,0.1231
EID_12965,1,32.0,4.0,0,Washington,Operarions,Conceptual,8.0,2.0,71.0,1.0,5.0,8.0,type2,2.0,1.0,-1.8176,-0.4537,2.0,4.0,8.0,3.0,
EID_12420,0,39.0,3.0,0,Springfield,IT,Directive,14.0,4.0,42.0,1.0,1.0,6.0,type2,3.0,3.0,-0.1048,-1.615,1.0,3.0,8.0,3.0,0.0752
EID_23914,0,25.0,4.0,1,Springfield,Sales,Analytical,6.0,4.0,54.0,1.0,3.0,7.0,type3,1.0,3.0,0.7516,0.7075,2.0,3.0,8.0,5.0,
EID_14668,1,33.0,3.0,1,Springfield,Accounting and Finance,Conceptual,6.0,1.0,50.0,1.0,4.0,6.0,type2,2.0,4.0,0.7516,0.7075,1.0,4.0,9.0,4.0,0.0363
EID_16055,1,39.0,4.0,0,Lebanon,Sales,Conceptual,4.0,4.0,74.0,1.0,3.0,9.0,type2,1.0,2.0,-0.1048,-0.4537,2.0,2.0,6.0,2.0,
EID_3999,1,58.0,4.0,1,Washington,Accounting and Finance,Behavioral,19.0,4.0,67.0,1.0,1.0,5.0,type2,1.0,3.0,-0.1048,-0.4537,1.0,2.0,7.0,3.0,0.2174
EID_10381,0,44.0,5.0,1,Springfield,R&D,Behavioral,8.0,2.0,60.0,1.0,3.0,9.0,type0,3.0,4.0,-0.1048,-0.4537,2.0,1.0,7.0,4.0,
EID_9340,1,60.0,3.0,0,Lebanon,IT,Analytical,29.0,3.0,33.0,1.0,5.0,1.0,type2,3.0,5.0,1.6081,-0.4537,2.0,3.0,8.0,3.0,
EID_17180,1,23.0,4.0,0,Springfield,Security,Analytical,4.0,2.0,63.0,1.0,2.0,5.0,type2,1.0,3.0,0.7516,-0.4537,3.0,3.0,7.0,3.0,0.1296
EID_5062,1,51.0,3.0,1,Franklin,Logistics,Conceptual,12.0,2.0,65.0,1.0,3.0,8.0,type2,3.0,3.0,0.7516,-0.4537,2.0,3.0,7.0,4.0,0.1576
EID_14080,0,25.0,4.0,0,Franklin,Logistics,Behavioral,6.0,3.0,27.0,1.0,1.0,7.0,type2,3.0,3.0,0.7516,-0.4537,2.0,2.0,8.0,5.0,0.0319
EID_11672,0,32.0,3.0,0,Washington,Human Resource Management,Directive,8.0,4.0,46.0,0.0,3.0,4.0,type3,1.0,4.0,0.7516,0.7075,2.0,4.0,6.0,3.0,
EID_3756,1,54.0,4.0,0,Springfield,Logistics,Directive,28.0,3.0,39.0,1.0,1.0,6.0,type2,3.0,3.0,0.7516,0.7075,2.0,3.0,8.0,3.0,0.1011
EID_11215,1,42.0,5.0,0,Lebanon,Sales,Analytical,4.0,1.0,54.0,0.0,2.0,8.0,type3,2.0,3.0,-0.9612,-1.615,3.0,3.0,6.0,3.0,0.0569
EID_19550,1,47.0,5.0,1,Franklin,R&D,Analytical,21.0,1.0,73.0,1.0,4.0,8.0,type4,1.0,3.0,-0.1048,0.7075,3.0,3.0,9.0,2.0,
EID_15455,0,31.0,3.0,0,Washington,Operarions,Conceptual,3.0,3.0,30.0,1.0,1.0,7.0,type3,3.0,3.0,0.016968000197084335,0.7075,2.0,1.0,8.0,4.0,0.0088
EID_3022,1,52.0,3.0,1,Clinton,IT,Conceptual,30.0,1.0,30.0,1.0,1.0,5.0,type3,3.0,3.0,0.7516,-0.4537,2.0,1.0,8.0,3.0,0.2322
EID_13477,0,27.0,4.0,0,Washington,IT,Directive,5.0,4.0,31.0,0.0,1.0,5.0,type2,1.0,3.0,-0.9612,0.7075,1.0,2.0,7.0,3.0,0.1039
EID_10774,1,38.0,4.0,1,Franklin,Purchasing,Conceptual,11.0,2.0,40.0,1.0,1.0,5.0,type3,2.0,1.0,-0.1048,-0.4537,2.0,2.0,7.0,4.0,0.6639
EID_9945,0,37.0,5.0,0,Clinton,Sales,Behavioral,8.0,1.0,45.0,2.0,1.0,5.0,type3,3.0,3.0,-0.9612,0.7075,1.8927241447068335,4.0,8.0,3.0,
EID_21642,1,27.0,1.0,0,Lebanon,IT,Conceptual,3.0,3.0,71.0,2.0,2.0,9.0,type2,1.0,1.0,0.7516,-0.4537,2.0,4.0,8.0,3.0,
EID_22950,1,26.0,3.0,1,Clinton,Sales,Conceptual,2.0,2.0,21.0,1.0,3.0,8.0,type3,3.0,3.0,0.7516,0.7075,2.0,2.0,5.0,3.0,
EID_19117,1,19.0,1.0,0,Clinton,Sales,Directive,0.0,0.0,71.0,1.0,3.0,5.0,type2,4.0,2.0,-0.1048,0.7075,1.0,4.0,7.0,4.0,
EID_4851,1,51.0,1.0,0,Clinton,Sales,Conceptual,16.0,3.0,68.0,1.0,5.0,1.0,type3,2.0,3.0,0.7516,-0.4537,2.0,4.0,8.0,2.0,
EID_6846,1,47.0,2.0,1,Franklin,IT,Conceptual,18.0,2.0,37.0,1.0,5.0,3.0,type0,1.0,3.0,-0.1048,-1.615,2.0,4.0,8.0,5.0,0.1819
EID_5731,1,62.0,4.0,0,Springfield,IT,Behavioral,33.0,2.0,46.0,1.0,3.0,6.0,type3,2.0,3.0,1.6081,0.7075,2.0,2.0,6.0,3.0,
EID_9633,1,58.0,4.0,0,Franklin,IT,Analytical,21.0,4.0,28.0,1.0,4.0,6.0,type3,3.0,3.0,0.7516,-1.615,1.0,2.0,8.0,2.0,0.0119
EID_21744,0,27.0,3.0,0,Springfield,Sales,Analytical,5.0,3.0,37.0,2.0,3.0,6.0,type2,3.0,3.0,-0.9612,1.8688,2.0,3.0,8.0,3.0,0.1602
EID_7626,0,45.0,3.0,1,Clinton,Production,Behavioral,11.0,2.0,33.0,1.0,3.0,5.0,type3,2.0,2.0,-0.1048,-0.4537,2.0,3.0,7.0,4.0,0.138
EID_10631,1,44.0,4.0,0,Lebanon,Operarions,Behavioral,16.0,2.0,65.0,0.0,3.0,5.0,type3,1.0,3.0,0.7516,1.8688,2.0,2.0,8.0,5.0,0.1563
EID_17495,0,26.0,3.0,0,Franklin,Purchasing,Directive,3.0,3.0,48.0,1.0,3.0,8.0,type2,3.0,2.0,-0.1048,-0.4537,2.0,3.0,8.0,3.0,0.0865
EID_7316,1,38.0,4.0,1,Springfield,IT,Conceptual,19.0,3.0,32.0,1.0,1.0,5.0,type3,3.0,3.0,0.7516,-0.4537,2.0,2.0,7.0,5.0,0.1729
EID_22357,1,27.0,2.0,1,Springfield,Quality,Conceptual,5.0,3.0,51.0,0.0,2.0,5.0,type3,4.0,1.0,-0.1048,-0.4537,2.0,3.0,8.0,5.0,
EID_23539,0,35.0,3.0,1,Springfield,IT,Behavioral,11.0,2.0,66.0,1.0,4.0,4.0,type2,3.0,3.0,-0.9612,0.7075,1.0,3.0,8.0,4.0,0.0781
EID_11044,1,34.0,5.0,1,Franklin,Logistics,Conceptual,10.0,3.0,70.0,1.0,1.0,6.0,type0,1.0,3.0,0.7516,-0.4537,2.0,2.0,7.0,2.0,0.0312
EID_22723,1,37.0,4.0,0,Franklin,Logistics,Conceptual,11.0,1.0,58.0,0.0,2.0,4.0,type2,1.0,5.0,0.7516,-0.4537,2.0,2.0,5.0,4.0,0.2651
EID_8033,1,59.0,4.0,0,Washington,Purchasing,Analytical,35.0,2.0,28.0,1.0,3.0,4.0,type2,3.0,3.0,-0.9612,-0.4537,1.0,3.0,8.0,2.0,
EID_24470,0,22.0,5.0,0,Franklin,Accounting and Finance,Directive,3.0,3.0,58.0,0.0,3.0,9.0,type2,1.0,1.0,-0.1048,-0.4537,1.0,3.0,7.0,3.0,
EID_7632,0,45.0,3.0,0,Springfield,Security,Behavioral,9.0,1.0,37.0,0.0,2.0,5.0,type2,3.0,3.0,0.7516,0.7075,2.0,2.0,7.0,3.0,0.0403
EID_6756,1,38.0,3.0,0,Lebanon,IT,Conceptual,16.0,2.0,50.0,0.0,5.0,6.0,type2,2.0,1.0,-0.1048,-0.4537,2.0,4.0,9.0,3.0,0.0213
EID_23261,0,47.0,1.0,0,Clinton,Logistics,Directive,10.0,4.0,25.0,1.0,2.0,2.0,type3,1.0,4.0,0.7516,-2.7762,3.0,2.0,8.0,3.0,0.0701
EID_6487,0,65.0,2.0,0,Franklin,Marketing,Directive,28.0,4.0,43.0,1.0,5.0,3.0,type4,1.0,4.0,-1.8176,0.7075,1.891378334801233,2.0,8.0,3.0,
EID_21524,0,52.0,4.0,1,Lebanon,Operarions,Conceptual,20.0,1.0,72.0,0.0,5.0,5.0,type1,3.0,2.0,-0.9612,-0.4537,2.0,4.0,8.0,3.0,
EID_4450,1,63.0,3.0,0,Springfield,R&D,Analytical,37.0,4.0,54.0,1.0,4.0,6.0,type2,2.0,3.0,0.7516,-0.4537,2.0,5.0,7.0,3.0,0.0432
EID_12025,1,40.0,3.0,0,Franklin,Operarions,Analytical,12.0,2.0,32.0,1.0,3.0,8.0,type2,3.0,3.0,0.7516,1.8688,1.0,3.0,8.0,3.0,0.555
EID_12678,0,29.0,1.0,0,Lebanon,Purchasing,Analytical,7.0,2.0,72.0,0.0,2.0,3.0,type3,3.0,5.0,-0.9612,1.8688,1.0,2.0,6.0,3.0,0.2359
EID_18422,1,20.0,3.0,0,Springfield,Accounting and Finance,Conceptual,1.0,1.0,22.0,1.0,1.0,7.0,type3,3.0,3.0,0.7516,-0.4537,2.0,4.0,9.0,3.0,0.0011
EID_8027,1,44.0,3.0,0,Washington,Sales,Behavioral,21.0,3.0,58.0,0.0,2.0,7.0,type2,1.0,5.0,-0.9612,-0.4537,3.0,3.0,8.0,4.0,0.256
EID_23434,1,32.0,3.0,0,Franklin,Operarions,Analytical,7.0,1.0,74.0,0.0,3.0,6.0,type3,1.0,3.0,-1.8176,-2.7762,2.0,4.0,8.0,5.0,0.2962
EID_13601,1,36.0,1.0,0,Springfield,Human Resource Management,Analytical,11.0,2.0,24.0,0.0,3.0,9.0,type2,1.0,3.0,-0.1048,-0.4537,2.0,4.0,5.0,4.0,
EID_21669,0,47.0,2.0,0,Lebanon,Human Resource Management,Conceptual,21.0,4.0,20.0,2.0,2.0,5.0,type3,2.0,3.0,-0.9612,1.8688,2.0,3.0,7.0,1.0,0.1759
EID_2748,0,52.0,3.0,0,Springfield,Operarions,Directive,30.0,3.0,57.0,2.0,2.0,2.0,type2,3.0,4.0,-0.9612,0.7075,3.0,5.0,7.0,3.0,
EID_6898,0,43.0,4.0,0,Washington,Sales,Directive,11.0,3.0,69.0,1.0,1.0,9.0,type3,4.0,3.0,-0.1048,1.8688,2.0,4.0,6.0,3.0,0.1627
EID_1365,1,65.0,1.0,1,Washington,IT,Conceptual,27.0,4.0,38.0,1.0,3.0,3.0,type2,3.0,3.0,-0.9612,0.7075,2.0,2.0,7.0,2.0,
EID_4311,1,64.0,5.0,1,Lebanon,Human Resource Management,Behavioral,32.0,3.0,49.0,2.0,3.0,3.0,type2,2.0,4.0,0.7516,0.7075,2.0,1.0,7.0,3.0,0.1491
EID_24463,1,54.0,3.0,1,Franklin,Logistics,Analytical,16.0,1.0,25.0,2.0,1.0,4.0,type2,5.0,5.0,-0.9612,-0.4537,2.0,2.0,7.0,4.0,0.0868
EID_2463,1,62.0,3.0,0,Franklin,Marketing,Behavioral,28.0,3.0,44.0,1.0,3.0,5.0,type2,4.0,1.0,0.7516,0.7075,2.0,4.0,6.0,4.0,0.1952
EID_10205,0,45.0,1.0,0,Franklin,IT,Behavioral,20.0,1.0,40.0,1.0,3.0,6.0,type2,4.0,1.0,-1.8176,-0.4537,2.0,1.0,7.0,4.0,0.3473
EID_23987,1,35.0,5.0,1,Franklin,Accounting and Finance,Directive,13.0,2.0,24.0,1.0,5.0,5.0,type2,1.0,3.0,-1.8176,-0.4537,2.0,3.0,6.0,2.0,0.1358
EID_10881,1,43.0,2.0,1,Lebanon,IT,Behavioral,13.0,4.0,35.0,2.0,5.0,3.0,type2,2.0,3.0,0.7516,-0.4537,2.0,3.0,7.0,3.0,0.2707
EID_1461,1,65.0,2.0,0,Washington,Operarions,Conceptual,26.0,1.0,40.0,0.0,3.0,8.0,type2,3.0,3.0,-1.8176,-0.4537,1.0,4.0,9.0,3.0,0.5631
EID_16660,0,28.0,3.0,0,Lebanon,Logistics,Directive,5.0,1.0,40.0,1.0,3.0,6.042508807446137,type2,3.0,1.0,0.7516,-1.615,1.0,3.0,8.0,3.0,0.1154
EID_5221,0,64.0,2.0,0,Franklin,IT,Directive,29.0,3.0,21.0,1.0,3.0,4.0,type3,3.0,3.0,-1.8176,-0.4537,1.0,2.0,9.0,3.0,0.1995
EID_23275,1,28.0,3.0,1,Springfield,R&D,Conceptual,6.0,3.0,31.0,1.0,3.0,2.0,type2,3.0,2.0,-0.1048,-0.4537,3.0,3.0,6.0,5.0,0.0093
EID_8377,1,60.0,4.0,0,Springfield,R&D,Directive,25.0,2.0,65.0,0.0,3.0,6.0,type3,2.0,3.0,-1.8176,-1.615,2.0,2.0,7.0,2.0,
EID_17996,1,21.0,1.0,0,Washington,Sales,Conceptual,2.0,2.0,70.0,1.0,4.0,5.0,type2,2.0,3.0,-1.8176,-0.4537,2.0,4.0,5.0,2.0,0.0865
EID_7664,1,50.0,1.0,0,Franklin,Accounting and Finance,Directive,23.0,1.0,52.0,1.0,4.0,8.0,type2,5.0,3.0,0.012515974068828942,-0.4537,2.0,3.0,9.0,4.0,0.7465
